timestamp_ms,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
1781766346597,3.7039,-2.2114,-1.4161,-0.1344,0.2745,0.0903
1781766346618,6.6907,0.0765,-2.7326,-0.2681,0.1647,-0.4034
1781766346637,6.2505,2.516,-3.5798,-0.72,0.4801,-0.8937
1781766346656,4.2801,4.5972,-3.3557,-1.1662,0.7957,-1.312
1781766346677,2.6625,6.7072,-2.8511,-1.3825,1.0407,-1.651
1781766346697,1.2513,8.4351,-2.8679,-1.5725,1.3979,-1.8163
1781766346718,-1.0163,9.3525,-0.3896,-1.5797,2.5979,-1.7729
1781766346736,-3.0291,10.3371,3.24,-1.2084,3.5676,-1.488
1781766346757,-4.0054,11.8547,4.1728,-0.5057,3.4229,-1.3003
1781766346777,-4.2181,10.0885,2.8174,0.2112,1.6089,-1.2358
1781766346797,-4.4548,5.9819,2.9252,0.6861,0.2443,-0.7844
1781766346818,-4.4548,5.9819,2.9252,0.8979,-2.097,-0.4714
1781766346837,-6.8082,-20.6535,3.1287,0.3813,-3.6098,0.8259
1781766346857,-0.4017,-18.8921,-2.7706,0.2649,-2.2915,0.3122
1781766346876,-2.3419,-4.3979,-10.8755,-0.1834,0.5146,-0.3028
1781766346897,-2.6497,-14.2377,-13.2497,-0.7503,1.9292,-0.3778
1781766346919,-2.6497,-14.2377,-13.2497,-0.7861,0.3434,-0.1277
1781766346936,0.006,-8.5493,-5.656,-0.838,-1.4507,0.0516
1781766346957,-1.5031,-6.9754,-0.2898,-0.5583,-1.5463,0.1359
1781766346977,-6.4892,-4.7521,0.308,0.0912,-0.5899,0.5373
1781766346996,-5.5591,-0.468,0.3117,0.4631,-0.6468,0.5731
1781766347016,-5.4135,3.0689,0.7273,0.522,-1.2936,0.829
1781766347037,-4.4888,4.247,2.622,0.4489,-1.1112,0.9644
1781766347056,-3.4951,4.9479,3.9922,0.4446,-0.6814,1.0262
1781766347076,-1.8816,6.3356,4.509,0.5573,-0.4008,1.086
1781766347097,-0.2575,7.943,3.1607,0.635,0.0885,1.1388
1781766347119,-0.2575,7.943,3.1607,0.5107,0.6737,1.0432
1781766347136,1.1075,9.6071,1.799,0.3029,0.6948,1.0185
1781766347157,2.5091,11.7376,0.7592,0.1509,0.1564,0.9423
1781766347177,6.0191,15.5278,0.2292,0.1279,-0.2269,0.8749
1781766347196,6.0191,15.5278,0.2292,-0.2286,-0.4204,1.0016
1781766347217,9.1842,13.0802,-1.6019,-1.062,-0.4738,0.6545
1781766347236,10.2296,7.8026,-2.0707,-0.812,-0.6737,0.1836
1781766347257,8.5447,5.6087,1.2218,-0.19,0.0752,-0.2755
1781766347276,5.6213,2.9492,-0.5124,0.7955,0.7678,-0.7075
1781766347297,0.1187,-8.1598,6.6028,0.2652,0.9643,0.3142
1781766347318,-16.0343,-48.8545,6.4608,-0.0512,1.6155,0.3617
1781766347336,-3.0056,-9.6949,-12.612,-0.0512,1.6155,0.3617
1781766347357,9.1218,-8.0131,-1.8514,-1.125,-0.7254,-0.1191
1781766347376,3.6247,-4.2529,9.0253,-0.5079,-0.6283,0.2705
1781766347397,2.0235,-5.6774,9.8696,0.5915,-1.0852,0.396
1781766347417,5.1603,-10.039,12.7318,1.7399,-0.7877,0.6273
1781766347436,5.4265,-6.1256,10.906,2.2938,-0.947,0.4593
1781766347457,2.1597,-4.2956,3.7506,1.7355,-0.4212,0.0914
1781766347476,2.0275,-2.7208,-3.2076,0.3854,0.4255,-0.1822
1781766347497,3.6033,-1.9075,-7.2991,-0.2103,0.6807,-0.4322
1781766347517,5.0044,-0.8357,-3.6887,-0.2187,0.2488,-0.5138
1781766347536,4.9435,1.683,-1.9291,-0.4822,0.0707,-0.5153
1781766347556,4.2827,4.4922,-2.7439,-0.9085,0.0401,-0.6089
