timestamp_ms,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
1781766087098,-3.1253,-0.0188,3.5501,1.7304,0.2207,0.9483
1781766087117,-2.5453,-1.0425,3.2833,2.0021,0.1069,0.9977
1781766087137,-2.2086,-2.3692,2.1884,2.0928,0.0856,0.8999
1781766087157,-0.851,-3.3041,0.1912,1.7561,0.2459,0.7238
1781766087177,1.3269,-3.6274,-3.8439,1.0312,0.4467,0.54
1781766087197,3.307,-3.2261,-4.0863,0.5736,-0.0778,0.5345
1781766087217,4.1162,-6.8406,-2.6167,0.3818,-0.4047,0.5533
1781766087237,6.2209,-5.8289,-2.8891,0.1623,0.3255,0.4366
1781766087258,5.8367,0.968,-3.0275,-0.1095,0.0415,0.5015
1781766087277,3.3324,5.5044,-1.3521,-0.2398,-0.3943,0.2621
1781766087297,2.5443,6.1833,0.5072,-0.2212,-0.368,-0.0039
1781766087318,3.4797,2.034,1.6267,-0.0203,-0.8583,-0.4765
1781766087337,4.7328,-5.6353,2.3093,0.0954,-1.4843,-0.9116
1781766087357,4.2052,-4.9131,1.3735,0.0346,-0.1243,-1.2696
1781766087378,4.7324,0.2437,-2.1572,-0.3247,1.4756,-1.4097
1781766087397,2.7556,-0.2235,-2.9352,-0.4507,1.5221,-1.1492
1781766087417,-0.3449,0.1613,-2.184,-0.4093,1.0052,-0.9777
1781766087437,-2.2528,1.0546,-0.807,-0.5382,0.761,-0.7029
1781766087457,-3.3274,1.4243,0.17,-0.6499,0.5734,-0.3983
1781766087477,-2.8043,1.2448,0.6872,-0.6079,-0.1041,-0.1836
1781766087497,-1.1122,0.5422,0.9141,-0.4283,-0.6071,-0.1723
1781766087517,0.2657,0.0988,1.3704,-0.2028,-0.9662,-0.1918
1781766087537,1.2744,-0.7163,1.5034,-0.0877,-0.7097,-0.3553
1781766087558,2.1043,-0.975,0.7657,-0.2848,0.1463,-0.5687
1781766087578,2.1043,-0.975,0.7657,-0.2848,0.1463,-0.5687
1781766087597,-0.5199,-0.1247,-0.0902,-0.5599,0.4023,-0.5487
1781766087617,-1.3787,0.4477,0.4973,-0.5798,-0.1484,-0.4921
1781766087637,-1.4909,0.7383,1.3862,-0.6549,-0.618,-0.4105
1781766087657,-0.9785,0.9601,2.2079,-0.6672,-0.7373,-0.4138
1781766087678,-0.3481,1.2539,3.01,-0.6531,-0.7849,-0.5055
1781766087697,0.1689,1.2276,3.5242,-0.6453,-0.6484,-0.5907
1781766087717,-0.0326,0.5076,4.3243,-0.5009,-0.5297,-0.7341
1781766087738,-0.6679,-0.0829,4.7205,-0.1804,-0.2734,-0.8422
1781766087757,-1.5429,-0.0669,4.4112,-0.0056,-0.3361,-0.8575
1781766087777,-1.5429,-0.0669,4.4112,-0.0056,-0.3361,-0.8575
1781766087797,-4.8232,-2.2369,0.3286,-0.1951,-0.4469,-0.4141
1781766087818,-4.6719,-2.3922,-2.6205,-0.0965,0.1271,0.0591
1781766087837,-0.7719,-4.0728,-5.1642,-0.0556,0.4854,0.173
1781766087857,3.5758,-5.3979,-6.9499,-0.2739,0.4282,0.0102
1781766087877,3.5758,-5.3979,-6.9499,-0.2739,0.4282,0.0102
1781766087897,4.6085,-2.2503,-1.4349,-0.8597,0.2373,-0.3854
1781766087917,1.8477,0.3154,1.2225,-0.7906,0.3669,-0.4207
1781766087936,-1.0516,2.4378,2.5346,-0.53,0.4878,-0.2875
1781766087958,-3.4625,4.1728,2.6097,-0.2579,0.6291,-0.1251
1781766087977,-4.4286,5.4067,1.5806,-0.1299,0.6028,0.0986
1781766087997,-3.9362,5.6476,0.6036,-0.191,0.604,0.3575
1781766088017,-3.9362,5.6476,0.6036,-0.191,0.604,0.3575
1781766088037,-2.9395,4.7485,0.0557,-0.2636,0.6019,0.6028
1781766088056,-2.1922,3.2381,-0.3794,-0.2475,0.508,0.8503
1781766088077,-2.1533,0.7486,-0.3958,-0.1316,0.405,1.1408
1781766088097,-1.9669,-1.6854,0.4644,-0.0589,0.21,1.3696
1781766088117,-1.5245,-2.2535,1.7821,0.0489,0.097,1.4115
1781766088137,-0.8267,-2.0642,2.526,0.2403,0.1632,1.2866
1781766088158,-0.0251,-0.9715,2.6147,0.4787,0.2009,1.1383
1781766088178,0.0105,0.1216,2.0981,0.6421,0.0938,1.0081
1781766088197,0.1277,0.321,1.8792,0.7812,0.0732,0.9285
1781766088218,0.1876,0.0794,2.3286,1.083,0.4233,0.8045
1781766088237,0.3313,-0.2589,2.5798,1.3594,0.6582,0.7011
1781766088258,0.2912,0.0501,1.6098,1.5607,0.4277,0.6567
1781766088277,-0.3712,-0.0148,-0.6172,1.4875,0.2949,0.7024
1781766088297,-0.7949,-0.4279,-2.4431,1.2394,0.0196,0.7311
1781766088317,-0.0959,-0.3843,-2.0533,1.1091,-0.0058,0.6519
1781766088338,0.3227,-0.9583,-0.4098,1.1765,0.0093,0.5796
1781766088357,-0.0025,-1.9152,0.8534,1.2711,0.1163,0.537
1781766088377,-0.3256,-2.4074,1.1211,1.1692,0.2255,0.4517
1781766088397,0.2678,-3.3383,0.4702,0.9408,0.2925,0.4206
1781766088417,1.873,-2.7217,-0.8458,0.7433,0.6894,0.3291
1781766088437,3.1328,-3.7559,-1.7115,0.4659,0.5876,0.3292
1781766088457,4.3727,-3.1862,-3.3356,0.0524,0.9174,0.3579
1781766088477,5.5339,-0.9603,-5.657,-0.3822,-0.0993,0.517
1781766088497,3.9946,1.7103,-4.7263,-0.8034,-1.2709,0.4084
1781766088517,4.4359,1.6653,-0.8309,-0.7833,-1.7787,-0.0023
1781766088537,5.532,-0.3505,2.2909,-0.4001,-2.0971,-0.5415
1781766088557,6.1181,-2.2334,4.8555,0.0711,-1.511,-0.8624
1781766088579,5.3551,-1.6425,3.2362,0.051,-0.4612,-1.2205
1781766088597,3.7037,-0.7797,0.1673,0.0734,0.6487,-1.3504
1781766088617,1.7658,-1.022,-1.7098,0.0019,1.2021,-1.2078
1781766088637,-0.6369,-0.7101,-3.0427,-0.2798,0.7513,-1.0007
1781766088657,-2.2688,0.1266,-3.0557,-0.7433,0.1589,-0.7361
1781766088679,-2.9663,0.5556,-1.4021,-0.9162,-0.098,-0.4952
1781766088697,-2.4346,1.1668,0.1335,-0.7938,-0.4158,-0.2387
1781766088717,-0.6817,0.7378,0.8984,-0.6245,-0.7382,-0.2184
1781766088736,0.7224,0.4316,1.6849,-0.4411,-0.901,-0.2858
1781766088757,1.6399,-0.1224,2.7708,-0.286,-0.7023,-0.3636
1781766088778,2.0845,-0.4696,2.7903,-0.2433,-0.1845,-0.4653
1781766088797,1.5367,-0.0847,1.5123,-0.2471,0.3406,-0.5291
1781766088817,-0.1958,0.3073,0.5645,-0.2392,0.3903,-0.5188
1781766088837,-1.6639,0.4486,0.1016,-0.3292,-0.0128,-0.4964
1781766088857,-2.4897,-0.0176,0.5886,-0.4313,-0.2854,-0.5589
1781766088878,-2.8081,-0.1772,1.2011,-0.5548,-0.4069,-0.6088
1781766088897,-2.9305,0.3716,1.4722,-0.5595,-0.2305,-0.6449
1781766088917,-2.5605,0.7773,2.2244,-0.3535,0.149,-0.6302
1781766088938,-2.3516,0.652,3.2057,-0.0634,0.47,-0.5541
1781766088957,-2.1962,0.5412,2.9058,0.0669,0.3185,-0.457
1781766088978,-1.8231,0.1043,1.6774,-0.0323,-0.1479,-0.3703
1781766088998,-1.7064,-0.1847,1.1538,-0.0831,0.0374,-0.4116
1781766089017,-2.7432,-0.4351,0.9311,0.0362,0.4104,-0.3684
1781766089037,-3.6593,-0.4159,-1.0147,0.1148,0.2752,-0.2008
1781766089057,-3.7031,-0.6928,-2.2611,0.2058,0.48,-0.0166
1781766089079,-2.6891,-1.2467,-2.5406,0.2033,0.7493,0.1552
1781766089097,0.2231,-2.944,-2.8402,-0.0503,0.8577,0.2229
1781766089117,2.6472,-3.5974,-2.3203,-0.3965,0.8539,0.1298
1781766089137,4.9732,-2.6884,-1.0128,-0.6469,0.8416,-0.2532
1781766089158,6.9323,-1.602,0.6247,-0.6441,1.2763,-0.7146
1781766089178,5.2979,-0.4584,0.7086,-0.7197,1.4888,-0.8564
1781766089197,1.5778,1.1126,-1.0231,-0.7819,1.1661,-0.699
1781766089218,-0.8425,2.5575,-1.2869,-0.7399,0.8655,-0.4296
1781766089236,-1.9643,3.4799,-1.083,-0.6952,0.6423,-0.1091
1781766089258,-2.4157,3.9567,-0.8353,-0.6758,0.3692,0.2103
1781766089278,-2.6125,3.2499,-0.8028,-0.6516,0.2175,0.5186
1781766089297,-2.9433,1.8434,-0.9819,-0.6893,0.1606,0.8423
1781766089317,-3.5132,0.1112,-0.9788,-0.7204,0.0312,1.2003
1781766089337,-3.4203,-1.2883,0.239,-0.6789,-0.5078,1.3909
1781766089357,-2.0702,-1.079,1.668,-0.3722,-0.7365,1.3132
1781766089379,-0.8341,-0.3584,2.5728,0.0129,-0.7204,1.1642
1781766089397,-0.2579,0.3063,2.599,0.2873,-0.7701,1.0435
1781766089417,-0.5569,0.7249,1.9236,0.4531,-0.8086,0.9771
1781766089438,-1.0391,0.5585,1.3939,0.7024,-0.6863,0.9885
1781766089458,-1.2709,0.9134,1.5501,1.0698,-0.5372,1.0075
1781766089479,-1.1227,1.3869,1.8228,1.3957,-0.1744,0.9419
1781766089497,-1.0646,0.5651,1.495,1.5781,-0.2543,0.8192
1781766089518,-0.858,-1.6975,0.5263,1.6265,-0.2846,0.6763
1781766089537,-1.4841,-4.0256,-0.203,1.5307,-0.3167,0.6305
1781766089557,-1.2417,-4.1643,-1.0516,1.1488,-0.2908,0.6023
1781766089577,0.2519,-2.4803,-2.1469,0.6331,0.0329,0.6456
1781766089597,2.3653,-0.4535,-1.2125,0.563,0.2404,0.5976
1781766089617,3.3981,-0.3202,0.7794,0.6866,0.2152,0.6647
1781766089637,3.8141,-1.8375,1.0826,0.6564,0.037,0.6718
1781766089658,5.8504,-3.343,-1.6443,0.4258,0.1837,0.6031
1781766089679,4.8904,-1.4818,-5.4075,-0.2282,-0.5074,0.4294
1781766089698,4.6393,1.0877,-3.5929,-0.7504,-1.2444,0.0618
1781766089717,5.3595,0.9876,0.7959,-0.7725,-1.2943,-0.3947
1781766089738,5.0307,-1.0209,4.2358,-0.4114,-1.0993,-0.666
1781766089757,4.8199,-2.1714,5.4861,-0.0538,-1.2315,-0.9374
1781766089777,3.9281,-0.5749,3.3068,0.0932,-0.6647,-1.1158
1781766089797,2.6532,-0.137,0.9433,0.1962,0.3299,-1.201
1781766089818,1.228,-0.1804,-0.7791,0.0071,1.332,-1.1582
1781766089837,-1.324,-0.3585,-3.0569,-0.4565,0.9286,-0.9284
1781766089858,-3.2082,0.1816,-2.9357,-0.7947,0.1998,-0.707
1781766089878,-3.8653,0.7574,-0.8384,-0.8105,0.0381,-0.4301
1781766089897,-3.4272,0.8136,0.8121,-0.626,-0.0663,-0.1789
1781766089917,-1.7457,0.2266,0.8492,-0.4767,-0.3134,-0.0863
1781766089937,0.2654,-0.3287,0.9021,-0.3893,-0.3706,-0.2478
1781766089957,1.4188,-0.4669,1.0778,-0.4163,-0.2145,-0.3988
1781766089977,2.0204,-0.3313,1.1634,-0.5475,0.1386,-0.5686
1781766089997,1.7001,0.0126,1.7678,-0.6051,0.109,-0.723
1781766090017,0.7171,0.5524,2.3007,-0.5751,-0.0219,-0.8007
1781766090037,0.3004,0.9153,2.4968,-0.4759,0.0568,-0.8215
1781766090057,-0.0966,0.6701,2.3666,-0.2872,0.1188,-0.8084
1781766090077,-0.0502,0.375,2.0598,-0.2245,-0.0781,-0.7803
1781766090097,-0.2778,-0.0833,1.9698,-0.1648,-0.3745,-0.7041
1781766090117,-1.5613,-0.1056,2.5089,-0.1878,-0.6763,-0.4915
1781766090137,-2.8153,0.5193,3.5277,-0.1506,-0.9582,-0.3429
1781766090157,-3.7419,1.0069,3.9694,-0.0488,-0.9551,-0.1681
1781766090179,-3.7419,1.0069,3.9694,-0.0488,-0.9551,-0.1681
1781766090197,-3.7872,0.3284,2.6605,0.2127,-0.4426,0.0471
1781766090217,-3.8222,0.0234,-0.0073,0.2449,-0.4516,-0.0145
1781766090237,-4.4248,-0.2034,-1.7979,0.3532,0.0571,-0.0088
1781766090257,-4.242,-1.7388,-3.0735,0.3411,0.7734,0.2528
1781766090281,-4.242,-1.7388,-3.0735,0.3411,0.7734,0.2528
1781766090297,2.8088,-4.7129,-4.7138,-0.4109,0.7066,-0.0879
1781766090317,5.6031,-4.0608,-3.6583,-0.8127,0.8797,-0.5273
1781766090338,6.1136,-1.9881,-1.4569,-0.9199,1.4269,-0.9832
1781766090357,3.2091,-0.3528,0.9291,-0.6933,1.726,-1.04
1781766090377,0.3215,1.3102,1.2247,-0.4265,1.7679,-0.8537
1781766090398,-1.3585,3.46,0.8137,-0.3119,1.6084,-0.5659
1781766090417,-1.3879,4.7499,0.4515,-0.3269,1.3693,-0.2486
1781766090437,-1.6263,4.9306,0.5206,-0.2664,0.9749,0.0641
1781766090457,-1.6263,4.9306,0.5206,-0.2664,0.9749,0.0641
1781766090478,-1.6884,2.1216,-0.6477,-0.1858,-0.2843,0.6264
1781766090497,-1.6884,2.1216,-0.6477,-0.1858,-0.2843,0.6264
