acc_x_mean,acc_x_std,acc_x_min,acc_x_max,acc_y_mean,acc_y_std,acc_y_min,acc_y_max,acc_z_mean,acc_z_std,acc_z_min,acc_z_max,gyro_x_mean,gyro_x_std,gyro_x_min,gyro_x_max,gyro_y_mean,gyro_y_std,gyro_y_min,gyro_y_max,gyro_z_mean,gyro_z_std,gyro_z_min,gyro_z_max,Label
1.4123421875,5.010569749564561,-7.7653,12.0473,-2.7905625,2.989621567162598,-9.4701,1.7519,0.5602984375,1.9810700698653516,-6.7286,3.3776,0.0579296875,1.0935392872285852,-1.4237,3.1658,0.1279953125,0.7669752121625427,-1.5803,1.8064,0.1955,2.2736028580069783,-3.2822,3.4712,1.0
1.2173375000000002,5.141667907021393,-7.9413,12.0473,-2.6920703125000003,2.91250197433837,-8.6703,1.8733,0.8967468749999999,2.627960741832959,-6.7286,4.7001,0.0224546875,1.2447986821331902,-2.59,3.1658,-0.1536703125,1.2330532667528609,-3.9626,1.8064,0.22117031249999997,2.4435811843020283,-4.0113,3.4712,1.0
1.453996875,5.175815282517357,-7.9413,9.7805,-2.5849015625,2.665257827261522,-7.7856,1.8733,0.13407187499999987,3.4423810502084145,-7.2205,4.7001,0.06746250000000005,1.1952967623800586,-2.59,1.8303,-0.34848750000000006,1.119145416364089,-3.9626,1.0709,-0.13565312500000004,2.2595039816550964,-4.0113,2.9435,1.0
1.3808109375000002,5.117059665048046,-7.2513,8.8268,-3.5212921875000003,3.05770953499637,-9.5231,0.847,0.129371875,3.189945967433694,-7.2205,4.1182,-0.16015000000000001,1.450277551238038,-3.0001,1.8303,-0.027787499999999996,0.7632172789211142,-1.5537,1.0709,-0.1714296875,2.2554750825546495,-4.0344,2.9901,1.0
1.9312203125,5.350132409815307,-7.2513,10.5258,-3.4154671875,3.2444174913926522,-9.5231,1.3832,0.14344062500000002,2.861546406213275,-4.9714,4.1182,-0.24239687499999996,1.5060407156440807,-3.0001,2.5417,0.06024531250000001,0.9489808299449612,-1.5537,1.764,0.0027218749999999986,2.4798444226319893,-4.0344,3.8462,1.0
1.6674484375,5.2711226362960435,-7.4495,10.5258,-3.31206875,3.1240684321927774,-8.7382,1.3832,0.16266718749999998,2.6729152843883943,-4.9714,3.9279,0.004539062499999996,1.420583102397699,-2.838,2.5417,0.027895312500000005,1.1477713855867715,-3.0508,1.764,0.24978281250000006,2.6020574135284447,-3.7717,4.4016,1.0
1.5011968750000002,4.803051797033865,-7.4495,9.5206,-2.9111953125000003,3.3663295207108406,-8.7382,3.175,0.24663281250000002,2.228317434821527,-2.7273,3.9279,-0.13191718750000003,1.1885777511319315,-2.838,2.0356,-0.20132812499999997,1.169635035420872,-3.0508,1.2289,0.055259375,2.432230617838204,-3.7717,4.4016,1.0
1.5128015625,4.547383343284224,-7.2194,9.5206,-2.2151625,2.9774999081916445,-8.333,3.175,0.50329375,2.499365072240536,-2.7273,4.69,0.03710624999999998,1.1090351394730185,-2.0086,3.0719,-0.1475609375,0.9992118271444603,-2.655,1.2497,0.16372031250000005,2.187283878693768,-3.5036,4.392,1.0
1.7136437500000001,4.915080997707305,-7.2194,10.6717,-2.0579265625000005,2.939313049168663,-8.333,2.9824,0.8432515625000001,2.6747025633114907,-3.1313,5.0344,-0.018414062500000036,1.2989043235871902,-2.0086,3.0719,-0.8640046875,1.4377482880608057,-3.4824,1.6777,-0.09859062500000003,2.228087377081992,-3.7295,3.2319,1.0
1.4753625,4.737763346358042,-5.6444,10.6717,-1.9924671875,2.6612799496350603,-7.3631,2.9824,0.421596875,2.925127330560199,-4.7169,6.3099,0.3138875,1.5361846569199453,-1.8768,3.8991,-0.7277921875000001,2.0294026518985127,-3.5018,3.2678,0.254009375,2.1489901279960804,-3.8168,3.1402,1.0
