acc_x_mean,acc_x_std,acc_x_min,acc_x_max,acc_y_mean,acc_y_std,acc_y_min,acc_y_max,acc_z_mean,acc_z_std,acc_z_min,acc_z_max,gyro_x_mean,gyro_x_std,gyro_x_min,gyro_x_max,gyro_y_mean,gyro_y_std,gyro_y_min,gyro_y_max,gyro_z_mean,gyro_z_std,gyro_z_min,gyro_z_max,activity_label
0.5710526861507796,0.7546699654339694,0.0681688157841567,0.42289105393855536,0.5361849067311004,0.515149034832903,0.5991587461570623,0.7198173321342062,0.38806986727873893,0.7920117362643723,0.3475522908576142,0.22267410712978963,0.5227754336615095,0.6138701879856963,0.4678694952966317,0.42643899382329253,0.6752753459474725,0.5697309928188761,0.4514659174199853,0.8094149271377662,0.25103245317377737,0.4937463810075275,0.3796085266121464,0.2010428736964079,1
0.5101484668428931,0.7643662105213315,0.024913173951972872,0.6863662953922345,0.3765276094858923,0.37325565929408655,0.6180102508817052,0.7059957919416351,0.4036318759446115,0.7338214411600915,0.5556448050575931,0.28524547456952426,0.5227754336615095,0.6138701879856963,0.4678694952966317,0.47634500044758754,0.4734397062976561,0.6162943120939245,0.4815660884436843,0.8094149271377662,0.25764990894901146,0.5403879559930514,0.39687625687089423,0.2010428736964079,1
0.5213673441256729,0.5922250106539135,0.2930541288364565,0.4156374588571389,0.5483240507594103,0.5374737625815652,0.5023940959683433,0.4589777620453332,0.34214794612932287,0.7119555180530727,0.3286466392944233,0.1658734931089447,0.6630754805438348,0.6421179854965339,0.47084352212896274,0.4534061409005461,0.673679751482632,0.8065940955203464,0.48155387246518444,0.3088488715137387,0.25896689646201876,0.4667921250723799,0.3099343075479287,0.15974507531865587,1
0.4894258086630665,0.7758771722145934,0.16691550065611357,0.3307169488618611,0.5637767256932485,0.5484472406538912,0.5372040700291207,0.5734340792462079,0.3755464395305529,0.8350393077202629,0.31342232331062436,0.20512898737124804,0.5993624003750585,0.6421179854965339,0.5613751018879565,0.43440605138304555,0.6859926574414008,0.7467798928530718,0.48155387246518444,0.4410047347903921,0.25999122008324665,0.4667921250723799,0.37187290521517635,0.17740440324449597,1
0.5821788555208172,0.7643153084899853,0.15518627457235648,0.33715297274057865,0.5633994742749866,0.5458067745466938,0.5596007532965548,0.5406302083398453,0.3755626308018463,0.817727651385672,0.30658484874583586,0.19908139685973902,0.5993624003750585,0.6468326108236611,0.5613751018879565,0.43440605138304555,0.7099265744140074,0.7467798928530718,0.46541656486684585,0.4410047347903921,0.25999122008324665,0.4223508975101332,0.37187290521517635,0.17740440324449597,1
0.6445298062038671,0.6336971447511719,0.14710236009468458,0.43300849757195453,0.5440532934548484,0.5273565668116628,0.5319498500827845,0.41809879093483204,0.3402244478443734,0.7090730431197122,0.2988999797987022,0.17587066119860295,0.5530332864510079,0.6824120502627005,0.6911858656621066,0.5108987557067407,0.6844253035865575,0.8110680496979368,0.46541656486684585,0.26076481643624766,0.23903323361082207,0.4223508975101332,0.3134066228716986,0.16667439165701045,1
0.5015925023695411,0.7243737866376249,0.14734694051166228,0.4550840947160938,0.5253477619211626,0.5227808082580873,0.46947449378514894,0.43152990005221675,0.3294934962807254,0.7151653375332385,0.2928395073161354,0.18634188256277026,0.5530332864510079,0.7384881235391653,0.5815434097768379,0.49026497180198747,0.6844253035865575,0.6828336942892966,0.3931468360615685,0.3241128542030327,0.25412168314255984,0.3829473074696005,0.3021584662823435,0.13325608342989573,1
0.5707794417763812,0.7137530186088356,0.21752237910815345,0.4354541631524419,0.566025957895601,0.5536085451936827,0.41324532668360714,0.40512577833798114,0.3101681841250023,0.6717071529129488,0.30916755990504263,0.2149919024621383,0.701322081575246,0.6920310845635974,0.5452602824224,0.49026497180198747,0.7311493928268851,0.6113074204946995,0.317200097727828,0.3241128542030327,0.25412168314255984,0.3264331210191083,0.30931760289583055,0.153279258400927,1
0.7406069196698135,0.7574411667219092,0.22095288530454515,0.40374978562249364,0.6118147149467583,0.5901138745278839,0.3823799691702713,0.40486561467079557,0.30744496511042646,0.590636213839391,0.2540468144751649,0.2319978309699887,0.7454289732770745,0.6920310845635974,0.5452602824224,0.5236326201772448,0.7611691612538831,0.6113074204946995,0.3956877595895431,0.35644215915364924,0.25333311654526536,0.2986682107701216,0.30931760289583055,0.1855388180764774,1
0.7276753856832147,0.7536318007481414,0.1983387672721627,0.4367333801635613,0.5715052046062505,0.537978245077754,0.48338891435396075,0.43313117074239177,0.292086163731757,0.6005057214187971,0.2805393983830942,0.22624688287645442,0.4152086263478667,0.7246339173342389,0.6724825413610029,0.4608808522066066,0.718370516803163,0.6649948706257836,0.3956877595895431,0.35644215915364924,0.19241024973985432,0.3556456282570933,0.333007105510122,0.25636152954808805,1
