timestamp_ms,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
1781766107819,3.0376,-1.2388,1.7739,-0.7552,-2.756,0.4282
1781766107859,2.3079,-0.2664,0.8483,-0.8564,-2.8894,0.2447
1781766107900,0.8005,-1.1451,-0.3613,-1.2427,-2.5445,-0.2986
1781766107939,-1.4861,-1.7888,-2.0274,-2.0354,-2.3115,-0.2467
1781766107979,0.587,-1.0181,0.0994,-2.7286,-2.229,-0.0999
1781766108019,1.8813,-0.3595,-0.2766,-2.3823,-1.5592,-0.6207
1781766108059,2.9343,0.4106,3.1701,-1.6054,-1.6839,-1.0937
1781766108099,1.5799,-0.015,4.6702,-0.6779,-2.3903,-1.2446
1781766108140,2.1943,0.0899,4.9148,0.5403,-2.1519,-1.6524
1781766108179,0.0648,1.0949,4.7675,1.3508,-2.2853,-1.6061
1781766108219,-2.9921,0.6179,2.4042,1.4478,-2.8419,-0.7299
1781766108259,-3.2152,-0.6702,1.4367,1.1345,-3.5001,-0.2199
1781766108299,-2.7391,1.4654,2.8863,1.3612,-3.0026,-0.0397
1781766108339,-3.8396,0.4102,1.359,1.4299,-3.0975,0.5898
1781766108379,-5.4678,0.4916,-1.4389,0.7864,-3.3868,0.9317
1781766108419,-5.1695,-0.9708,-4.0771,-0.1952,-2.4243,1.1745
1781766108460,-1.3121,-4.1433,3.0777,-0.5301,-2.1082,1.5512
1781766108499,0.9154,-0.1288,0.738,0.0044,-2.081,0.923
1781766108539,3.0025,1.433,-0.5689,-0.1734,-2.5796,0.3483
1781766108579,0.6136,0.0728,-1.0531,0.2194,-2.5153,0.4216
1781766108620,0.0473,-1.2807,-0.5206,-0.0449,-2.3379,0.5488
1781766108659,1.0611,0.1061,0.633,-0.0214,-1.9459,0.4979
1781766108699,2.2313,1.0559,4.0717,0.4225,-1.5076,0.4347
1781766108739,0.1741,-0.6664,-0.4593,0.6064,-2.0416,0.3272
1781766108779,0.0594,-1.0049,-2.7972,-0.2624,-1.6697,0.434
1781766108819,1.0323,-0.4564,-0.1304,-0.2469,-1.2032,0.3953
1781766108859,1.4011,-0.2007,-0.8525,-0.3929,-0.894,0.3867
1781766108899,2.9789,-1.5283,0.7988,-0.5168,-1.3697,0.5165
1781766108939,4.2279,-1.7306,-2.6274,-1.0787,-1.8872,0.2733
1781766108979,3.7681,-3.8529,-0.7541,-2.1365,-2.3587,-0.3304
1781766109019,3.8232,-2.8368,1.3465,-3.0604,-3.4593,-0.449
1781766109060,-0.4216,-0.4169,-1.262,-3.6192,-3.1404,-0.3406
1781766109099,1.331,-3.3725,2.3375,-3.3183,-1.9696,-0.6114
1781766109139,4.1082,-1.8886,6.3692,-1.6386,-1.7097,-1.1669
1781766109179,3.5315,-0.7914,8.6737,-0.3736,-2.5728,-1.7536
1781766109219,0.5444,0.7435,5.6312,0.2099,-2.6264,-1.8102
